,hashtags,text,emotion
894,['sxsw'],"['blogging', 'ipad', 'note', 'next', 'step', 'hope', 'great', 'time']",1.0
895,['sxsw'],"['somebody', 'write', 'app', 'let', 'consistently', 'type', 'shit', 'goddamn', 'iphone', 'hey', 'jump']",-1.0
896,"['google', 'circles', 'sxsw']","['excited', 'tomorrow', 'leaving', 'austin', 'am', 'see', 'googles', 'pm', 'still', 'working', 'schedule']",1.0
897,['sxsw'],"['talking', 'ipads', 'usefulness', 'developer', 'were', 'nerd']",1.0
898,['sxsw'],"['come', 'celebrate', 'w', 'charity', 'water', 'tonight', 'google', 'throwin', 'party', 'jump', 'start', 'week', 'right']",1.0
899,"['smiley', 'party', 'sxsw']","['google', 'lab', 'fusion', 'table', 'made', 'election', 'day', 'foursquare', 'visualization', 'possible', 'pr']",1.0
900,['sxsw'],"['im', 'late', 'finally', 'great', 'surprise', 'b', 'greeted', 'lovely', 'lindsay', 'stillman', 'gonna', 'b', 'good', 'night']",1.0
901,['sxsw'],"['everyone', 'buy', 'app', 'new', 'ipad', 'day', 'birth', 'happy', 'happy']",1.0
902,"['ipad2', 'sxsw']","['buy', 'ipad', 'makeshift', 'apple', 'store', 'launch', 'day', 'fuck', 'respect', 'much']",-1.0
903,['sxsw'],"['walk', 'lady', 'bird', 'lake', 'wa', 'lovely', 'google', 'map', 'travel', 'time', 'trusted']",-1.0
904,['sxsw'],"['law', 'average', 'better', 'buzz', 'google', 'circle']",1.0
905,['sxsw'],"['ironic', 'tee', 'ha', 'usurped', 'ipad', 'hipster', 'geek', 'startup', 'chic', 'fashion', 'item', 'years']",1.0
906,['sxsw'],"['ipad', 'calendar', 'frankeninterface', 'designed', 'one', 'interface', 'metaphor', 'us', 'another']",-1.0
907,"['google', 'sxsw']","['formula', 'successful', 'day', 'sxsw', 'good', 'session', 'ipad', 'glass', 'macallan', 'single', 'malt']",1.0
908,['sxsw'],"['wait', 'also', 'sale']",1.0
909,"['sxsw', 'emc']","['music', 'location', 'mobile', 'recording', 'meet', 'update', 'time']",1.0
910,"['sxsw', 'social', 'media', 'brk']","['sell', 'dream', 'steve', 'job', 'say', 'iphone', 'part', 'made', 'ppl', 'suicidal', 'chinese']",-1.0
911,['sxsw'],"['check', 'free', 'app', 'festival', 'explorer', 'find', 'band', 'want', 'see', 'music', 'taste']",1.0
912,['sxsw'],"['check', 'awesome', 'dj', 'skill', 'ipad', 'u']",1.0
913,['sxsw'],"['check', 'south', 'southwest', 'interactive', 'iphone', 'ipad', 'musthave', 'apps', 'site', 'tool']",1.0
914,"['sxsw', 'austin', 'lp']","['check', 'app', 'launching', 'keep', 'updated', 'party', 'android', 'iphone', 'app', 'way']",1.0
915,"['sxsw', 'austin', 'lp', 'mobile']","['check', 'smyle', 'web', 'ha', 'group', 'chat', 'shared', 'location', 'medium', 'whiteboarding', 'thanks']",1.0
916,"['gsdm', 'google', 'sxsw']","['check', 'mistake', 'made', 'building', 'netflix', 'iphone', 'going', 'cool', 'always', 'learn', 'mistake']",1.0
917,['sxsw'],"['check', 'latest', 'stream', 'apples', 'store', 'ipad', 'come']",1.0
918,"['sxsw', 'ipad2']","['check', 'latest', 'stream', 'apples', 'store', 'ipad', 'wait']",1.0
919,"['itunes', 'austin', 'bbq', 'sxsw', 'sxs', 'wi']","['launched', 'popup', 'apple', 'store', 'vintage', 'store', 'format', 'mostly', 'ipod', 'snarky', 'employee', 'ah', 'good', 'old', 'day']",-1.0
920,['sxsw'],"['stupid', 'technology', 'always', 'fail', 'important', 'time', 'w', 'iphone', 'laptop', 'blackberry', 'thing', 'working', 'pen']",-1.0
921,['sxsw'],"['official', 'people', 'using', 'ipad', 'take', 'photo', 'look', 'weird']",-1.0
922,['sxsw'],"['official', 'well', 'presenting', 'contest', 'worlds', 'best', 'mobile', 'apps']",1.0
923,['sxsw'],"['official', 'im', 'buying', 'ipad']",1.0
924,['sxsw'],"['pretty', 'excited', 'apple', 'pop', 'store', 'coming']",1.0
925,"['save', 'brands', 'sxsw']","['pretty', 'excited', 'ipad', 'session']",1.0
926,"['la', 'tism', 'sxsw', 'sxswlatam', 'latinas', 'tech']","['pretty', 'excited', 'iphone', 'stop', 'working']",-1.0
927,['sxsw'],"['excited', 'see', 'hl', 'dynamic', 'video', 'ad', 'insertion', 'tv', 'everywhere', 'working', 'later', 'today', 'popup', 'apple', 'store']",1.0
928,['sxsw'],"['first', 'computer', 'kid', 'wa', 'atari', 'kid', 'first', 'computer', 'ipad', 'able']",1.0
929,['sxsw'],"['crowdbeacon', 'ha', 'put', 'together', 'guide', 'latest', 'update', 'iphone', 'app', 'going', 'sick']",1.0
930,"['google', 'sxsw', 'lxh']","['second', 'day', 'business', 'apple', 'popup', 'store', 'appears', 'trending', 'apple', 'store', 'sxsw', 'pic']",1.0
931,"['lean', 'startup', 'sxsw']","['conf', 'everyone', 'ha', 'mac', 'ipad', 'including', 'happened', 'pc', 'becoming', 'obsolete']",1.0
932,"['edtech', 'sxsw']","['congrats', 'first', 'ipad']",1.0
933,"['sxsw', 'sxswi']","['congrats', 'iphone', 'app', 'featured']",1.0
934,"['sxsw', 'sxswi']","['congratulation', 'winning', 'android', 'award']",1.0
935,['sxsw'],"['congratulation', 'sent', 'seesmic', 'android', 'phone']",1.0
936,"['vmware', 'sxsw']","['trying', 'convince', 'watch', 'launch', 'google', 'social', 'network', 'know', 'wa', 'going', 'comedy']",-1.0
937,['sxsw'],"['cool', 'mean', 'watch', 'ustream', 'skyfire', 'browser', 'iphone', 'safari', 'work', 'fun']",1.0
938,"['sxsw', 'oldsko0l']","['could', 'cool', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'possibly', 'today']",1.0
939,"['disco', 'talk', 'sxsw', 'sloanxsw']","['eating', 'coolhaus', 'ice', 'cream', 'sandwich', 'google', 'party', 'hmmm', 'happy']",1.0
940,"['tap', 'worth', 'hisxsw', 'sxsw']","['really', 'could', 'use', 'one', 'tiny', 'macbook', 'air', 'read', 'apple', 'set', 'temporary', 'store', 'sxsw']",1.0
941,"['usguys', 'sxsw']","['crew', 'ripped', 'android', 'party', 'thanks', 'u', 'droid']",1.0
942,"['sxsw', 'hisxsw']","['data', 'crunch', 'crippling', 'google', 'voice', 'back', 'regular', 'texting', 'go']",-1.0
943,"['kill', 'community', 'sxsw']","['new', 'product', 'idea', 'pant', 'built', 'iphone', 'charging', 'dock', 'built', 'pocket']",1.0
944,['sxsw'],"['true', 'expect', 'insidious', 'approach', 'like', 'apple', 'subscription', 'disgraceful']",-1.0
945,"['sxsw', 'android', 'getjar', 'sxsw']","['even', 'begin', 'win']",1.0
946,['sxsw'],"['security', 'guard', 'enjoying', 'ipad', 'apple', 'store', 'austin']",1.0
947,"['sxsw', 'lp', 'travel']","['unimitated', 'fingerprint', 'security', 'scan']",1.0
948,"['vufinders', 'iphone', 'sxsw']","['bldg', 'app', 'appstore', 'need', 'wholistic', 'mktg', 'awareness', 'p', 'r', 'strategy', 'drive', 'adoption', 'rely', 'apple']",-1.0
949,['sxsw'],"['also', 'ipad', 'ordered', 'stand', 'line', 'wasting', 'valuable', 'fellowship', 'time']",1.0
950,['sxsw'],"['discovered', 'new', 'conversation', 'icebreaker', 'hey', 'new', 'ipad', 'yes']",1.0
951,"['sxsw', 'musicviz']","['composed', 'tweet', 'acerbic', 'cynical', 'ipad', 'user', 'phone', 'crashed', 'dumped', 'apps']",-1.0
952,['sxsw'],"['wish', 'ipad', 'right', 'last', 'longer', 'phone', 'awkward', 'laptop']",1.0
953,['sxsw'],"['could', 'dangerous', 'sweet', 'apple', 'listened', 'u', 'temp', 'apple', 'store', 'near', 'ipad', 'launch']",1.0
954,"['sxsw', 'sxswi']","['could', 'first', 'big', 'news', 'google', 'building', 'new', 'social', 'framework']",1.0
955,"['apple', 'ipad2', 'sxsw', 'sxswh']","['google', 'bing', 'meet', 'lover', 'tiff', 'last', 'month', 'seems', 'disappointingly', 'friendly']",-1.0
956,['sxsw'],"['google', 'bing', 'page', 'rank', 'panel', 'ridiculously', 'crowded', 'al', 'franken', 'justin', 'timberlake']",-1.0
957,"['911tweets', 'sxsw', 'umass', 'jour']","['unexpected', 'bonus', 'waking', 'am', 'make', 'flight', 'order', 'ipad', 'right', 'released']",1.0
958,['sxsw'],"['near', 'field', 'communication', 'already', 'android', 'phone']",1.0
959,['sxsw'],"['major', 'ipad', 'design', 'flaw', 'sxsw', 'go', 'ipad', 'app', 'stay', 'open', 'switch', 'apps']",-1.0
960,"['sxsw', 'ipad2']","['im', 'headed', 'hear', 'talk', 'integrated', 'social', 'network', 'dynamic', 'team', 'synergy', 'ive', 'got', 'ipad', 'ready', 'go']",1.0
961,['sxsw'],"['bored', 'keynote', 'use', 'ipad', 'draw', 'picture', 'even', 'good', 'artist']",1.0
962,['sxsw'],"['brand', 'focus', 'trust', 'zappos', 'likability', 'virgin', 'product', 'apple', 'recipe', 'success']",1.0
963,['sxsw'],"['brand', 'focus', 'purpose', 'object', 'survive', 'succeed', 'google', 'search', 'useful', 'info', 'nike', 'sneaker', 'performance']",1.0
964,['sxsw'],"['unexpected', 'geekout', 'moment', 'far', 'talked', 'guy', 'bringing', 'traveller', 'rpg', 'iphone']",1.0
965,"['google', 'sxsw', 'pnid']","['stood', 'line', 'minute', 'buy', 'ipads', 'apple', 'popup', 'store']",1.0
966,"['ipad', '2', 'sxswi', 'sxsw']","['sam', 'licked', 'got', 'ipad', 'cc']",1.0
967,['sxsw'],"['added', 'flight', 'matching', 'people', 'plane', 'airport', 'also', 'downloaded', 'iphone', 'app', 'nicely', 'done']",1.0
968,['sxsw'],"['found', 'new', 'mapquest', 'iphone', 'app', 'ha', 'turnbyturn', 'gps', 'free', 'time', 'check', 'get', 'reacquainted', 'mq']",1.0
969,['sxsw'],"['probably', 'put', 'away', 'android', 'party', 'kinda', 'embarrassed', 'iphone']",-1.0
970,"['smc', 'dallas', 'sxsw', 'ipad', 'chevysmc']","['make', 'good', 'sense', 'apple', 'set', 'open', 'popup', 'shop', 'core', 'sxsw', 'action', 'via']",1.0
971,['sxsw'],"['uber', 'brand', 'smart', 'gonna', 'move', 'ton', 'ipad', 'opening', 'popup', 'shop', 'austin', 'via']",1.0
972,['sxsw'],"['heard', 'apple', 'opening', 'store', 'downtown', 'austin', 'tomorrow', 'sell', 'ipads', 'attendee']",1.0
973,['sxsw'],"['interested', 'hear', 'different', 'google', 'buzz', 'get', 'ready', 'word', 'circle', 'trending']",1.0
974,"['netflix', 'sxsw']","['annoyed', 'schedule', 'app', 'ha', 'bad', 'ipad', 'finger', 'aint', 'fat', 'yall']",-1.0
975,['sxsw'],"['hear', 'apple', 'opening', 'temporary', 'store', 'via']",1.0
976,"['tapworthy', 'sxsw']","['ballroom', 'd', 'talking', 'cool', 'project', 'obv', 'love', 'google', 'art', 'project']",1.0
977,"['tapworthy', 'sxsw']","['packed', 'charging', 'ipad', 'busy', 'day', 'weekend', 'ahead', 'also', 'need', 'download', 'apps', 'iphone', 'ipad']",1.0
978,"['austin', 'crowd', 'sxsw']","['ipad', 'found', 'friend', 'jeff', 'ha', 'thanks', 'everyone', 'helped', 'especially']",1.0
979,"['mobile', 'farm', 'sxsw']","['packed', 'many', 'device', 'alarm', 'set', 'see', 'yall', 'psyched', 'meet', 'finally', 'many', 'guy']",1.0
980,['sxsw'],"['first', 'ipad', 'sighting', 'interactive', 'infact', 'everyone', 'ha', 'least', 'apple', 'product', 'use', 'time']",1.0
981,['sxsw'],"['download', 'daily', 'grape', 'new', 'app', 'iphone', 'take', 'wine', 'shop']",1.0
982,['sxsw'],"['cobra', 'iradar', 'detection', 'system', 'coming', 'android', 'next', 'month']",1.0
983,['sxsw'],"['exciting', 'day', 'day', 'tim', 'ferriss', 'rumor', 'launch', 'google', 'circle', 'later']",1.0
984,['sxsw'],"['pie', 'day', 'google', 'booth']",1.0
985,['sxsw'],"['forbidden', 'apple', 'ha', 'spoiled', 'long', 'live', 'rocking', 's', 'world']",-1.0
986,"['lame', 'sauce', 'sxsw']","['made', 'decision', 'id', 'like', 'purchase', 'ipad', 'would', 'perfect']",1.0
987,"['google', 'sxsw']","['getting', 'idea', 'save', 'ipad', 'using', 'action', 'list', 'true', 'gtd', 'syncs', 'w', 'iphone', 'web']",1.0
988,"['ipad2', 'sxsw']","['decided', 'need', 'ipad']",1.0
989,['sxsw'],"['model', 'one', 'apple', 'come', 'cool', 'tech', 'ones', 'ever', 'heard', 'cuz', 'go', 'conference']",1.0
990,"['sxsw', 'sightings']","['great', 'ui', 'demo']",1.0
991,"['midem', 'sxsw']","['ipad', 'design', 'panel', 'hilton', 'salon', 'j', 'filling', 'quickly', 'surprise', 'fun', 'ipad']",1.0
992,['sxsw'],"['bit', 'disappointed', 'two', 'ipad', 'talk', 'many', 'overlapping', 'example']",-1.0
993,['sxsw'],"['every', 'dj', 'spin', 'ipad', 'part', 'arsenal', 'future', 'coming', 'wait']",1.0
994,['sxsw'],"['hope', 'u', 'jinx', 'nice', 'iphone', 'app', 'behaving', 'today', 'crash', 'yesterday', 'ridiculous']",1.0
995,['sxsw'],"['thank', 'goodness', 'ran', 'ipad', 'worry', 'giving', 'buying', 'one', 'popup', 'apple', 'store']",1.0
996,['sxsw'],"['fest', 'tipdont', 'iphone', 'doucheput', 'away', 'phone', 'talk', 'fellow', 'festgoers', 'line', 'etcall', 'good', 'people', 'love', 'film']",-1.0
997,"['apple', 'sxsw']","['counting', 'day', 'plus', 'strong', 'canadian', 'dollar', 'mean', 'stock', 'apple', 'gear']",1.0
998,"['ubersocial', 'iphone', 'sxsw', 'mashable']","['drink', 'called', 'alan', 'turing', 'making', 'lego', 'robot', 'oh', 'google', 'speakeasy']",1.0
999,['sxsw'],"['apple', 'driving', 'consumerization']",1.0
1000,"['ubersocial', 'iphone', 'sxsw']","['android', 'party', 'kinda', 'embarrassed', 'iphone']",-1.0
1001,"['ubersocial', 'iphone', 'sxsw']","['friend', 'finally', 'put', 'android', 'get', 'app', 'get', 'disc', 'kh']",1.0
1002,['sxsw'],"['sound', 'fantastic', 'google', 'party', 'awesome']",1.0
1003,['sxsw'],"['schedule', 'heavier', 'laptop', 'wheres', 'ipad', 'already']",1.0
1004,['sxsw'],"['kinda', 'giddy', 'finally', 'fun', 'come', 'u', 'non']",1.0
1005,"['sxsw', 'iphone']","['google', 'body', 'beta', 'uber']",1.0
1006,"['sxsw', 'annoying']","['anybody', 'get', 'mobile', 'apps', 'work', 'ive', 'downloaded', 'android', 'iphone', 'blackberry', 'get', 'stuck', 'downloading', 'startup']",-1.0
1007,['sxsw'],"['im', 'already', 'jealous', 'apple', 'doe', 'popup', 'store']",1.0
1008,['sxsw'],"['already', 'tell', 'brought', 'pillow', 'iphone', 'backup', 'charger']",1.0
1009,['sxsw'],"['find', 'playing', 'app', 'android', 'got', 'u']",1.0
1010,"['sxsw', 'sxsw', 'sxsw']","['see', 'left', 'brain', 'search', 'google', 'right', 'brain', 'search', 'x', 'panel']",1.0
1011,['sxsw'],"['srsly', 'love', 'promo', 'srsly', 'hate', 'excludes', 'esp', 'since', 'ipad', 'insists', 'im', 'disney']",-1.0
1012,['sxsw'],"['google', 'aclu', 'party', 'tonight', 'best', 'thing', 'ever', 'apparently', 'spazmatics', 'franchised', 'band', 'rock']",1.0
1013,"['nerdbird', 'sxsw']","['white', 'gig', 'wifi', 'available', 'popup', 'store', 'right', 'wait']",1.0
1014,"['sxsw', 'winning']","['ipad', 'giveaway', 'fantastic', 'going', 'squeeze']",1.0
1015,"['sxsw', 'android']","['loving', 'music', 'aclu', 'google', 'party']",1.0
1016,['sxsw'],"['sure', 'total', 'scene', 'spoke', 'austin', 'apple', 'store', 'cautiously', 'optimistic']",1.0
1017,['sxsw'],"['add', 'google', 'alert', 'project', 'amazing', 'thing', 'happen']",1.0
1018,"['papasangre', 'sxsw']","['look', 'like', 'apps', 'blackberry']",1.0
1019,"['news', 'app', 'sxsw']","['even', 'use', 'iphone', 'evidence', 'might', 'well', 'call', 'country', 'united', 'state', 'apple']",1.0
1020,"['sxsw', 'cnet']","['google', 'analytics', 'dfp', 'expert', 'would', 'love', 'insight', 'managing', 'dfp', 'campaign', 'ad', 'management', 'measurement', 'dm']",1.0
1021,['sxsw'],"['liking', 'apple', 'popup', 'store', 'sixth', 'street', 'congress', 'avenue']",1.0
1022,"['v', 'cards', 'qrcode', 'iphone', 'sxsw']","['fail', 'whale', 'artist', 'living', 'ipad']",1.0
1023,"['circles', 'sxsw', 'smm']","['line', 'longer', 'temp', 'apple', 'store', 'ipad', 'microsoft', 'booth', 'ie', 'yeah', 'right']",1.0
1024,['sxsw'],"['short', 'line', 'apple', 'pop', 'store', 'austin', 'people']",1.0
1025,"['911tweets', 'sxsw']","['whoa', 'line', 'pop', 'apple', 'store', 'downtown', 'austin', 'ipad', 'midnight', 'madness']",1.0
1026,"['apple', 'sxsw']","['new', 'iphone', 'autocorrect', 'already', 'tried', 'change', 'coworkers', 'visigoth', 'going', 'long', 'five', 'day']",-1.0
1027,"['sxsw', 'japan']","['iphone', 'battery', 'wa', 'made']",-1.0
1028,"['sxsw', 'nptech']","['one', 'best', 'photo', 'apps', 'iphone', 'hipstamatic', 'getting']",1.0
1029,['sxsw'],"['smart', 'move', 'apple', 'opening', 'popup', 'store', 'launch', 'downtown', 'austin']",1.0
1030,['sxsw'],"['sweet', 'convore', 'iphone', 'app', 'ready']",1.0
1031,['sxsw'],"['guy', 'couch', 'playing', 'white', 'ipad', 'mashbash', 'party', 'around', 'making', 'statement', 'dammit']",1.0
1032,['sxsw'],"['yes', 'apple', 'design', 'win', 'new', 'isack', 'soo', 'cool']",1.0
1033,"['bavcid', 'sxsw']","['apple', 'fanboy', 'bought', 'ipad', 'sweeeet', 'special', 'apple', 'popup', 'store']",1.0
1034,"['sxsw', 'cn']","['hey', 'apple', 'fan', 'get', 'peek', 'space', 'thats', 'slated', 'popup', 'apple', 'store', 'tomorrow']",1.0
1035,['sxsw'],"['new', 'circle', 'game', 'google', 'try', 'launch', 'new', 'social', 'network', 'called', 'circle']",-1.0
1036,['sxsw'],"['going', 'foot', 'forget', 'stop', 'newest', 'apple', 'store', 'austin']",1.0
1037,['sxsw'],"['got', 'google', 'party', 'interviewed', 'twit', 'tv', 'finally', 'ran']",1.0
1038,"['holler', 'gram', 'sxsw']","['im', 'google', 'party', 'rock']",1.0
1039,"['maps', 'sxsw']","['heres', 'guy', 'bought', 'first', 'popup', 'store', 'hope', 'register', 'thoora', 'beta']",1.0
1040,['sxsw'],"['xwave', 'headset', 'actually', 'control', 'iphone', 'apps', 'brain']",1.0
1041,"['circles', 'sxswi', 'sxsw']","['man', 'hipster', 'getting', 'crazy', 'google', 'party']",1.0
1042,['sxsw'],"['apple', 'hope', 'notice', 'ipad']",-1.0
1043,['sxsw'],"['would', 'interested', 'hear', 'recomds', 'recommends', 'using', 'google', 'voice', 'separate', 'work', 'life']",1.0
1044,"['iphone', 'sxsw']","['win', 'free', 'ipad', 'webdoccom', 'awesome', 'tech', 'right']",1.0
1045,['sxsw'],"['inside', 'ipad', 'chip', 'brings', 'browsing', 'boost', 'best', 'hungry', 'tip', 'mekong', 'river', 'g']",1.0
1046,['sxsw'],"['omg', 'free', 'ipad', 'salon', 'h', 'one']",1.0
1047,"['apple', 'sxsw', 'longlinesbadux']","['would', 'love', 'ipad', 'get', 'food', 'forget', 'snap', 'photo', 'win', 'macbook', 'air', 'ipad']",1.0
1048,"['itunes', 'sxsw']","['future', 'network', 'data', 'thats', 'google', 'may', 'win', 'long', 'term']",-1.0
1049,"['smiley', 'party', 'sxsw', 'please']","['hope', 'may', 'someday', 'keynote', 'swsx', 'bored', 'keynote', 'ipad']",1.0
1050,"['zazzle', 'sxsw', 'sxsw', 'sxswi']","['volume', 'overwhelming', 'market', 'selfpolice', 'thats', 'user', 'picked', 'google', 'bing']",1.0
1051,['sxsw'],"['leaning', 'web', 'convention', 'like', 'small', 'button', 'ipad']",-1.0
1052,['sxsw'],"['google', 'map', 'app', 'save', 'life', 'regular', 'basis', 'map', 'ha', 'million', 'user', 'user', 'mobile']",1.0
1053,['sxsw'],"['one', 'inyourface', 'ex', 'stealing', 'show', 'yr', 'apple', 'school', 'mkt', 'expert']",1.0
1054,"['lean', 'startup', 'sxsw']","['loving', 'new', 'iphone', 'suggestion', 'coming']",1.0
1055,"['ipad', 'sxsw', 'sxswi']","['omg', 'table', 'next', 'u', 'passing', 'around', 'ipad']",1.0
1056,"['sxsw', 'web3', 'saatchiny']","['tim', 'get', 'one', 'apple', 'employee', 'showed', 'force', 'popup', 'apple', 'store']",1.0
1057,"['sxsw', 'cstejas']","['google', 'party', 'line', 'start', 'behind', 'ha', 'germ', 'ha', 'put', 'towel', 'early']",1.0
1058,['sxsw'],"['wow', 'apple', 'pop', 'store', 'downtown', 'projecting', 'million', 'profit', 'weekend', 'alone', 'may', 'stay', 'past', 'weekend']",1.0
1059,"['sxsw', 'apple', 'ipod', 'iphone']","['omg', 'apple', 'popup', 'retail', 'please', 'let', 'full', 'palette', 'ipad', 'truck', 'parked', 'back']",1.0
1060,['sxsw'],"['use', 'google', 'profile', 'fb', 'entry', 'point', 'fb', 'personal', 'try', 'digg', 'google', 'reader', 'draw', 'people']",1.0
1061,['sxsw'],"['ready', 'take', 'tech', 'geekdom', 'whole', 'new', 'level', 'need', 'twitter', 'google', 'hitops']",1.0
1062,['sxsw'],"['wow', 'apple', 'really', 'thought']",1.0
1063,"['designing', 'kids', 'sapient', 'sxsw']","['lol', 'true', 'official', 'people', 'using', 'ipad', 'take', 'photo', 'look', 'weird']",-1.0
1064,['sxsw'],"['yes', 'please', 'want', 'win', 'ipad', 'get', 'case']",1.0
1065,['sxsw'],"['anyone', 'see', 'visit', 'temporary', 'apple', 'store']",1.0
1066,['sxsw'],"['ah', 'nice', 'simple', 'idea', 'hello', 'holler', 'gram', 'get', 'know', 'new', 'ipad', 'app']",1.0
1067,['sxsw'],"['trying', 'steve', 'wozniak', 'drink', 'free', 'thanks', 'google', 'speakeasy']",1.0
1068,['sxsw'],"['temp', 'apple', 'store', 'killing', 'austin', 'selling', 'early', 'every', 'day']",1.0
1069,['sxsw'],"['store', 'popped', 'huge', 'crowd', 'waiting', 'geek', 'dream', 'come', 'true']",1.0
1070,"['open', 'exhibits', 'sxsw']","['sxsw', 'apple', 'survival', 'kit', 'taking', 'apple', 'stuff', 'clothes']",1.0
1071,"['wake', 'laughing', 'iphone', 'appstore', 'sxsw']","['hmm', 'stream', 'ipad', 'mobile', 'compatible', 'maybe', 'next', 'year']",-1.0
1072,['sxsw'],"['third', 'time', 'charm', 'launch', 'new', 'social', 'network', 'cnet', 'news']",1.0
1073,"['h4ckers', 'sxsw']","['yay', 'love', 'ipad', 'perfectly', 'portable', 'travel', 'weve', 'thanks', 'popup', 'store']",1.0
1074,['sxsw'],"['gotta', 'love', 'google', 'calendar', 'featuring', 'top', 'party', 'show', 'case', 'check', 'via']",1.0
1075,['sxsw'],"['look', 'like', 'wa', 'fun', 'session', 'mistake', 'made', 'building', 'nextflix', 'iphone']",1.0
1076,"['holler', 'gram', 'sxsw']","['may', 'hide', 'tweet', 'think', 'apple', 'popup', 'store', 'wa', 'final', 'straw', 'yes', 'im', 'jealous']",1.0
1077,['sxsw'],"['would', 'like', 'know', 'lb', 'app', 'downloaded', 'ha', 'commandeered', 'iphones', 'geolocation', 'setting', 'relinquish']",-1.0
1078,"['sxsw', 'lbs']","['google', 'tv', 'ipad', 'app', 'connected', 'tv', 'experience', 'talk', 'wa', 'super', 'rad']",1.0
1079,"['ipad', 'sxsw']","['great', 'see', 'u', 'ill', 'austin', 'convention', 'center', 'today', 'w', 'fam', 'showing', 'new', 'iphone', 'game']",1.0
1080,"['barry', 'diller', 'sxsw', 'pnid']","['foursquare', 'ups', 'game', 'time', 'still', 'prefer', 'far', 'best', 'looking', 'android', 'app', 'date']",1.0
1081,"['ipad2', 'sxsw']","['iphone', 'user', 'kill', 'yo', 'self', 'u', 'hated', 'ubertwitter', 'new', 'app', 'store', 'includes', 'uberguide']",1.0
1082,"['team', 'android', 'sxsw', 'sxsw']","['love', 'wave', 'ipad', 'webber']",1.0
1083,['sxsw'],"['spoke', 'google', 'using', 'semantic', 'tech', 'make', 'searching', 'user', 'review', 'better']",1.0
1084,['sxsw'],"['traded', 'xoom', 'j', 'party', 'ipad']",1.0
1085,"['ipad', 'apple', 'sxsw', 'sleepy']","['dear', 'apple', 'could', 'roll', 'hot', 'dog', 'cart', 'full', 'ipad', 'austin', 'convention', 'center', 'bring', 'hot', 'dog']",1.0
1086,"['qagb', 'sxsw']","['new', 'iphone', 'new', 'ipad', 'come', 'running', 'fast', 'cuz', 'every', 'girl', 'crazy', 'sharp', 'mac', 'man', 'strum', 'guitar']",1.0
1087,['sxsw'],"['cover', 'time', 'apple', 'store', 'sxsw', 'w', 'others']",1.0
1088,['sxsw'],"['hey', 'people', 'launch', 'follow', 'detail', 'chance', 'free', 'ipad']",1.0
1089,"['ipad', 'sxsw']","['want', 'one', 'rumor', 'apple', 'opening', 'temporary', 'store', 'downtown', 'austin', 'ipad', 'launch']",1.0
1090,['sxsw'],"['oh', 'ridiculous', 'even', 'begin', 'apple', 'win', 'via']",1.0
1091,['sxsw'],"['genius', 'idea', 'apple', 'popup', 'store']",1.0
1092,"['sxsw', 'il']","['update', 'heading', 'apple', 'store', 'buy', 'ipad']",1.0
1093,"['google', 'lego', 'sxsw', 'startup', 'bus', 'cle']","['getting', 'ready', 'ipad', 'design', 'headache']",-1.0
1094,['sxsw'],"['getting', 'ready', 'installing', 'iphone', 'woot']",1.0
1095,['sxsw'],"['already', 'paying', 'dividend', 'discovered', 'couple', 'cool', 'apps', 'iphone', 'android']",1.0
1096,['sxsw'],"['never', 'realized', 'shitty', 'iphone', 'battery', 'wa', 'im', 'charging', 'every', 'hour']",-1.0
1097,['sxsw'],"['steal', 'show', 'popup']",1.0
1098,"['sxsw', 'zazzlsxsw']","['met', 'team', 'set', 'apple', 'store', 'set', 'whole', 'place', 'nothing', 'day', 'great', 'work']",1.0
1099,"['sxsw', 'zazzlsxsw']","['nice', 'hear', 'mintcom', 'working', 'ipad', 'app']",1.0
1100,['sxsw'],"['appears', 'apple', 'opening', 'pop', 'store', 'austin', 'employee', 'trying', 'hide', 'beechwood', 'table', 'gave', 'away']",1.0
1101,['sxsw'],"['several', 'year', 'late', 'think', 'trend', 'social', 'apps']",-1.0
1102,['sxsw'],"['another', 'reason', 'go', 'austin', 'open', 'popup', 'store']",1.0
1103,"['sxsw', 'sxswbarcrawl', 'sxswi']","['great', 'blog', 'latest', 'news', 'like', 'opening', 'store']",1.0
1104,['sxsw'],"['thats', 'great', 'im', 'unique', 'im', 'one', 'w', 'iphone', 'gs', 'others', 'follower', 'iphone']",1.0
1105,['sxsw'],"['facebook', 'google', 'biggest', 'competitor', 'said', 's', 'crowley']",1.0
1106,['sxsw'],"['todays', 'tech', 'tidbit', 'ipad', 'take', 'sxsw', 'video', 'via']",1.0
1107,['sxsw'],"['echofon', 'iphone', 'mac', 'mute', 'function', 'block', 'wait']",1.0
1108,['sxsw'],"['heck', 'google', 'map', 'use', 'browser', 'geolocation', 'missing', 'somehow', 'using', 'chrome']",-1.0
1109,['sxsw'],"['heck', 'would', 'anyone', 'want', 'mozilla', 'switch', 'crapkit', 'webkit', 'gecko', 'good', 'stupid', 'apple', 'google', 'bandwaggoners']",-1.0
1110,"['sxsw', 'geekery']","['woah', 'expect', 'google', 'circle', 'today', 'googles', 'league', 'extraordinary', 'hacker', 'event', 'today', 'big']",1.0
1111,['sxsw'],"['apple', 'cited', 'opposite', 'crowdsourcing', 'proprietary', 'steve', 'job', 'tell', 'want']",-1.0
